"Customer ID","Segment","Cluster","Age","Age_Group","Gender","Location"
2510,"Segment 1",1,19,"18-25","Male","Washington"
2511,"Segment 1",1,40,"36-50","Male","South Dakota"
2512,"Segment 2",2,54,"51-70","Male","Idaho"
2513,"Segment 1",1,50,"36-50","Male","North Dakota"
2514,"Segment 2",2,69,"51-70","Male","Washington"
2515,"Segment 1",1,42,"36-50","Male","Alaska"
2516,"Segment 4",4,37,"36-50","Male","Kansas"
2517,"Segment 4",4,46,"36-50","Male","Utah"
2518,"Segment 2",2,64,"51-70","Male","Wyoming"
2519,"Segment 1",1,20,"18-25","Male","Maine"
2520,"Segment 4",4,40,"36-50","Male","Michigan"
2521,"Segment 2",2,64,"51-70","Male","Illinois"
2522,"Segment 1",1,29,"26-35","Male","Minnesota"
2523,"Segment 3",3,20,"18-25","Male","Massachusetts"
2524,"Segment 2",2,43,"36-50","Male","New Jersey"
2525,"Segment 2",2,60,"51-70","Male","Kansas"
2526,"Segment 1",1,39,"36-50","Male","Kentucky"
2527,"Segment 2",2,47,"36-50","Male","Rhode Island"
2528,"Segment 1",1,19,"18-25","Male","Illinois"
2529,"Segment 1",1,52,"51-70","Male","Alabama"
2530,"Segment 1",1,34,"26-35","Male","Tennessee"
2531,"Segment 3",3,25,"18-25","Male","Massachusetts"
2532,"Segment 1",1,43,"36-50","Male","Texas"
2533,"Segment 3",3,55,"51-70","Male","Nebraska"
2534,"Segment 2",2,66,"51-70","Male","Pennsylvania"
2535,"Segment 3",3,41,"36-50","Male","Virginia"
2536,"Segment 4",4,47,"36-50","Male","Vermont"
2537,"Segment 1",1,51,"51-70","Male","Oklahoma"
2538,"Segment 1",1,44,"36-50","Male","Maine"
2539,"Segment 1",1,18,"18-25","Male","New Jersey"
2540,"Segment 1",1,33,"26-35","Male","Massachusetts"
2541,"Segment 1",1,24,"18-25","Male","New Jersey"
2542,"Segment 3",3,33,"26-35","Male","Washington"
2543,"Segment 2",2,61,"51-70","Male","Arkansas"
2544,"Segment 3",3,27,"26-35","Male","West Virginia"
2545,"Segment 3",3,46,"36-50","Male","Delaware"
2546,"Segment 1",1,38,"36-50","Male","Texas"
2547,"Segment 2",2,63,"51-70","Male","Texas"
2548,"Segment 4",4,47,"36-50","Male","Mississippi"
2549,"Segment 4",4,42,"36-50","Male","Texas"
2550,"Segment 3",3,41,"36-50","Male","Virginia"
2551,"Segment 2",2,53,"51-70","Male","New Hampshire"
2552,"Segment 1",1,29,"26-35","Male","Minnesota"
2553,"Segment 2",2,61,"51-70","Male","Maryland"
2554,"Segment 2",2,69,"51-70","Male","Vermont"
2555,"Segment 4",4,51,"51-70","Male","Kansas"
2556,"Segment 3",3,24,"18-25","Male","Idaho"
2557,"Segment 3",3,24,"18-25","Male","Montana"
2558,"Segment 2",2,70,"51-70","Male","Oklahoma"
2559,"Segment 2",2,49,"36-50","Male","California"
2560,"Segment 4",4,48,"36-50","Male","Mississippi"
2561,"Segment 2",2,58,"51-70","Male","California"
2562,"Segment 3",3,32,"26-35","Male","New York"
2563,"Segment 4",4,57,"51-70","Male","Arizona"
2564,"Segment 4",4,69,"51-70","Male","Massachusetts"
2565,"Segment 3",3,42,"36-50","Male","Kentucky"
2566,"Segment 3",3,30,"26-35","Male","Vermont"
2567,"Segment 3",3,35,"26-35","Male","Missouri"
2568,"Segment 1",1,19,"18-25","Male","Michigan"
2569,"Segment 4",4,52,"51-70","Male","Texas"
2570,"Segment 1",1,42,"36-50","Male","New York"
2571,"Segment 1",1,36,"36-50","Male","New Mexico"
2572,"Segment 2",2,45,"36-50","Male","Mississippi"
2573,"Segment 2",2,54,"51-70","Male","Washington"
2574,"Segment 4",4,54,"51-70","Male","New Mexico"
2575,"Segment 1",1,27,"26-35","Male","Florida"
2576,"Segment 4",4,53,"51-70","Male","Minnesota"
2577,"Segment 1",1,20,"18-25","Male","New Hampshire"
2578,"Segment 2",2,52,"51-70","Male","Minnesota"
2579,"Segment 2",2,54,"51-70","Male","Vermont"
2580,"Segment 2",2,65,"51-70","Male","Minnesota"
2581,"Segment 2",2,43,"36-50","Male","Massachusetts"
2582,"Segment 4",4,57,"51-70","Male","Wyoming"
2583,"Segment 3",3,19,"18-25","Male","South Dakota"
2584,"Segment 4",4,69,"51-70","Male","Oklahoma"
2585,"Segment 3",3,26,"26-35","Male","Florida"
2586,"Segment 2",2,57,"51-70","Male","Wisconsin"
2587,"Segment 1",1,20,"18-25","Male","Maine"
2588,"Segment 2",2,55,"51-70","Male","Connecticut"
2589,"Segment 2",2,44,"36-50","Male","Delaware"
2590,"Segment 1",1,52,"51-70","Male","North Dakota"
2591,"Segment 4",4,57,"51-70","Male","California"
2592,"Segment 3",3,40,"36-50","Male","New Mexico"
2593,"Segment 1",1,23,"18-25","Male","Iowa"
2594,"Segment 1",1,36,"36-50","Male","Colorado"
2595,"Segment 4",4,59,"51-70","Male","Montana"
2596,"Segment 3",3,29,"26-35","Male","Iowa"
2597,"Segment 4",4,63,"51-70","Male","Louisiana"
2598,"Segment 2",2,60,"51-70","Male","Alabama"
2599,"Segment 4",4,64,"51-70","Male","Nevada"
2600,"Segment 4",4,63,"51-70","Male","Vermont"
2601,"Segment 3",3,21,"18-25","Male","New York"
2602,"Segment 2",2,61,"51-70","Male","Mississippi"
2603,"Segment 2",2,65,"51-70","Male","South Carolina"
2604,"Segment 2",2,69,"51-70","Male","Washington"
2605,"Segment 3",3,47,"36-50","Male","Colorado"
2606,"Segment 4",4,41,"36-50","Male","Nevada"
2607,"Segment 4",4,68,"51-70","Male","Nevada"
2608,"Segment 2",2,41,"36-50","Male","Oklahoma"
2609,"Segment 4",4,42,"36-50","Male","Mississippi"
2610,"Segment 4",4,66,"51-70","Male","Arkansas"
2611,"Segment 4",4,66,"51-70","Male","West Virginia"
2612,"Segment 4",4,33,"26-35","Male","Michigan"
2613,"Segment 2",2,55,"51-70","Male","Louisiana"
2614,"Segment 4",4,58,"51-70","Male","South Dakota"
2615,"Segment 1",1,18,"18-25","Male","North Dakota"
2616,"Segment 3",3,49,"36-50","Male","Arizona"
2617,"Segment 2",2,61,"51-70","Male","Georgia"
2618,"Segment 1",1,31,"26-35","Male","Idaho"
2619,"Segment 4",4,70,"51-70","Male","Louisiana"
2620,"Segment 2",2,68,"51-70","Male","Connecticut"
2621,"Segment 3",3,27,"26-35","Male","Ohio"
2622,"Segment 2",2,48,"36-50","Male","Maine"
2623,"Segment 4",4,63,"51-70","Male","New Hampshire"
2624,"Segment 4",4,49,"36-50","Male","Massachusetts"
2625,"Segment 3",3,19,"18-25","Male","South Dakota"
2626,"Segment 3",3,30,"26-35","Male","Colorado"
2627,"Segment 2",2,50,"36-50","Male","Rhode Island"
2628,"Segment 2",2,66,"51-70","Male","Missouri"
2629,"Segment 1",1,25,"18-25","Male","Wyoming"
2630,"Segment 2",2,61,"51-70","Male","New Hampshire"
2631,"Segment 1",1,29,"26-35","Male","Maine"
2632,"Segment 2",2,53,"51-70","Male","Connecticut"
2633,"Segment 1",1,24,"18-25","Male","Alaska"
2634,"Segment 4",4,51,"51-70","Male","Alaska"
2635,"Segment 3",3,26,"26-35","Male","North Carolina"
2636,"Segment 4",4,59,"51-70","Male","Colorado"
2637,"Segment 1",1,41,"36-50","Male","Utah"
2638,"Segment 1",1,20,"18-25","Male","Alabama"
2639,"Segment 1",1,22,"18-25","Male","Hawaii"
2640,"Segment 3",3,18,"18-25","Male","New Hampshire"
2641,"Segment 1",1,30,"26-35","Male","Indiana"
2642,"Segment 3",3,25,"18-25","Male","Vermont"
2643,"Segment 4",4,39,"36-50","Male","Iowa"
2644,"Segment 2",2,49,"36-50","Male","Maryland"
2645,"Segment 3",3,25,"18-25","Male","New Mexico"
2646,"Segment 1",1,23,"18-25","Male","Louisiana"
2647,"Segment 1",1,33,"26-35","Male","New Mexico"
2648,"Segment 2",2,60,"51-70","Male","South Carolina"
2649,"Segment 4",4,51,"51-70","Male","Illinois"
2650,"Segment 1",1,23,"18-25","Male","Minnesota"
2651,"Segment 1",1,20,"18-25","Male","Oregon"
2652,"Segment 1",1,51,"51-70","Male","Tennessee"
2653,"Segment 3",3,23,"18-25","Female","Maryland"
2654,"Segment 2",2,67,"51-70","Female","Wisconsin"
2655,"Segment 1",1,23,"18-25","Female","Idaho"
2656,"Segment 3",3,26,"26-35","Female","Wyoming"
2657,"Segment 4",4,52,"51-70","Female","Indiana"
2658,"Segment 3",3,52,"51-70","Female","Texas"
2659,"Segment 2",2,52,"51-70","Female","Ohio"
2660,"Segment 1",1,35,"26-35","Female","Kansas"
2661,"Segment 1",1,24,"18-25","Female","South Carolina"
2662,"Segment 4",4,43,"36-50","Female","Michigan"
2663,"Segment 3",3,25,"18-25","Female","Nebraska"
2664,"Segment 3",3,46,"36-50","Female","Wisconsin"
2665,"Segment 3",3,22,"18-25","Female","Illinois"
2666,"Segment 4",4,70,"51-70","Female","Louisiana"
2667,"Segment 4",4,49,"36-50","Female","Ohio"
2668,"Segment 2",2,48,"36-50","Female","Maryland"
2669,"Segment 4",4,59,"51-70","Female","Texas"
2670,"Segment 2",2,39,"36-50","Female","Illinois"
2671,"Segment 1",1,30,"26-35","Female","Pennsylvania"
2672,"Segment 1",1,37,"36-50","Female","Alabama"
2673,"Segment 2",2,56,"51-70","Female","West Virginia"
2674,"Segment 2",2,67,"51-70","Female","Nevada"
2675,"Segment 3",3,40,"36-50","Female","Florida"
2676,"Segment 3",3,24,"18-25","Female","Virginia"
2677,"Segment 3",3,43,"36-50","Female","Kentucky"
2678,"Segment 2",2,45,"36-50","Female","Connecticut"
2679,"Segment 3",3,33,"26-35","Female","Montana"
2680,"Segment 4",4,53,"51-70","Female","Montana"
2681,"Segment 2",2,44,"36-50","Female","Nebraska"
2682,"Segment 1",1,23,"18-25","Female","Massachusetts"
2683,"Segment 4",4,59,"51-70","Female","North Carolina"
2684,"Segment 2",2,68,"51-70","Female","Montana"
2685,"Segment 1",1,46,"36-50","Female","Washington"
2686,"Segment 2",2,56,"51-70","Female","Virginia"
2687,"Segment 4",4,40,"36-50","Female","Georgia"
2688,"Segment 4",4,61,"51-70","Female","Delaware"
2689,"Segment 3",3,53,"51-70","Female","West Virginia"
2690,"Segment 1",1,29,"26-35","Female","Wyoming"
2691,"Segment 1",1,44,"36-50","Female","New Mexico"
2692,"Segment 2",2,43,"36-50","Female","Nebraska"
2693,"Segment 4",4,40,"36-50","Female","Washington"
2694,"Segment 3",3,55,"51-70","Female","Hawaii"
2695,"Segment 2",2,66,"51-70","Female","Louisiana"
2696,"Segment 4",4,50,"36-50","Female","Tennessee"
2697,"Segment 2",2,57,"51-70","Female","South Dakota"
2698,"Segment 3",3,42,"36-50","Female","Delaware"
2699,"Segment 2",2,55,"51-70","Female","Virginia"
2700,"Segment 3",3,25,"18-25","Female","Utah"
2701,"Segment 3",3,22,"18-25","Female","California"
2702,"Segment 2",2,49,"36-50","Female","Idaho"
2703,"Segment 2",2,70,"51-70","Female","Texas"
2704,"Segment 2",2,56,"51-70","Female","Tennessee"
2705,"Segment 2",2,52,"51-70","Female","Tennessee"
2706,"Segment 4",4,65,"51-70","Female","Washington"
2707,"Segment 3",3,24,"18-25","Female","Alabama"
2708,"Segment 1",1,32,"26-35","Female","Nebraska"
2709,"Segment 4",4,57,"51-70","Female","Alabama"
2710,"Segment 3",3,35,"26-35","Female","Illinois"
2711,"Segment 4",4,69,"51-70","Female","Wisconsin"
2712,"Segment 1",1,30,"26-35","Female","Nebraska"
2713,"Segment 4",4,37,"36-50","Female","North Dakota"
2714,"Segment 1",1,19,"18-25","Female","Mississippi"
2715,"Segment 2",2,53,"51-70","Female","Iowa"
2716,"Segment 1",1,25,"18-25","Female","Mississippi"
2717,"Segment 2",2,47,"36-50","Female","Colorado"
2718,"Segment 1",1,18,"18-25","Female","Nebraska"
2719,"Segment 1",1,22,"18-25","Female","Virginia"
2720,"Segment 4",4,69,"51-70","Female","Louisiana"
2721,"Segment 2",2,55,"51-70","Female","Maryland"
2722,"Segment 1",1,19,"18-25","Female","Minnesota"
2723,"Segment 3",3,23,"18-25","Female","Maine"
2724,"Segment 2",2,54,"51-70","Female","Texas"
2725,"Segment 3",3,52,"51-70","Female","Missouri"
2726,"Segment 4",4,64,"51-70","Female","Mississippi"
2727,"Segment 3",3,33,"26-35","Female","Michigan"
2728,"Segment 4",4,40,"36-50","Female","Colorado"
2729,"Segment 1",1,26,"26-35","Female","Florida"
2730,"Segment 1",1,31,"26-35","Female","Montana"
2731,"Segment 1",1,23,"18-25","Female","Wisconsin"
2732,"Segment 2",2,52,"51-70","Female","Wisconsin"
2733,"Segment 1",1,21,"18-25","Female","Delaware"
2734,"Segment 1",1,31,"26-35","Female","North Carolina"
2735,"Segment 4",4,63,"51-70","Female","New York"
2736,"Segment 2",2,46,"36-50","Female","California"
2737,"Segment 1",1,44,"36-50","Female","Montana"
2738,"Segment 4",4,57,"51-70","Female","North Carolina"
2739,"Segment 4",4,50,"36-50","Female","Ohio"
2740,"Segment 3",3,33,"26-35","Female","Alaska"
2741,"Segment 1",1,19,"18-25","Female","Pennsylvania"
2742,"Segment 4",4,68,"51-70","Female","Maine"
2743,"Segment 1",1,27,"26-35","Female","Texas"
2744,"Segment 4",4,61,"51-70","Female","New Jersey"
2745,"Segment 3",3,38,"36-50","Female","Wyoming"
2746,"Segment 4",4,28,"26-35","Female","Michigan"
2747,"Segment 2",2,39,"36-50","Female","Ohio"
2748,"Segment 3",3,18,"18-25","Female","West Virginia"
2749,"Segment 3",3,24,"18-25","Female","Virginia"
2750,"Segment 2",2,64,"51-70","Female","Vermont"
2751,"Segment 3",3,51,"51-70","Female","Alaska"
2752,"Segment 3",3,27,"26-35","Female","Minnesota"
2753,"Segment 4",4,48,"36-50","Female","Colorado"
2754,"Segment 4",4,69,"51-70","Female","Rhode Island"
2755,"Segment 4",4,59,"51-70","Female","New Jersey"
2756,"Segment 4",4,59,"51-70","Female","Nevada"
2757,"Segment 2",2,42,"36-50","Female","Minnesota"
2758,"Segment 4",4,39,"36-50","Female","Delaware"
2759,"Segment 3",3,32,"26-35","Female","Illinois"
2760,"Segment 4",4,68,"51-70","Female","Washington"
2761,"Segment 4",4,41,"36-50","Female","Alaska"
2762,"Segment 3",3,31,"26-35","Female","Michigan"
2763,"Segment 2",2,58,"51-70","Female","Georgia"
2764,"Segment 3",3,28,"26-35","Female","West Virginia"
2765,"Segment 2",2,63,"51-70","Female","Arizona"
2766,"Segment 4",4,64,"51-70","Female","Colorado"
2767,"Segment 4",4,66,"51-70","Female","Tennessee"
2768,"Segment 1",1,31,"26-35","Female","Iowa"
2769,"Segment 2",2,55,"51-70","Female","Kansas"
2770,"Segment 3",3,32,"26-35","Female","Oklahoma"
2771,"Segment 2",2,50,"36-50","Female","Nebraska"
2772,"Segment 2",2,58,"51-70","Female","Maryland"
2773,"Segment 3",3,18,"18-25","Female","Pennsylvania"
2774,"Segment 4",4,39,"36-50","Female","Arizona"
2775,"Segment 2",2,56,"51-70","Female","Oklahoma"
2776,"Segment 2",2,37,"36-50","Female","Montana"
2777,"Segment 3",3,46,"36-50","Female","Wyoming"
2778,"Segment 2",2,52,"51-70","Female","Idaho"
2779,"Segment 2",2,70,"51-70","Female","Pennsylvania"
2780,"Segment 4",4,61,"51-70","Female","Montana"
2781,"Segment 1",1,33,"26-35","Female","Ohio"
2782,"Segment 2",2,65,"51-70","Female","Mississippi"
2783,"Segment 2",2,41,"36-50","Female","Idaho"
2784,"Segment 1",1,19,"18-25","Female","Virginia"
2785,"Segment 3",3,33,"26-35","Female","Idaho"
2786,"Segment 3",3,53,"51-70","Female","Louisiana"
2787,"Segment 2",2,54,"51-70","Female","Colorado"
2788,"Segment 1",1,36,"36-50","Female","West Virginia"
2789,"Segment 4",4,56,"51-70","Female","Rhode Island"
2790,"Segment 1",1,28,"26-35","Female","North Carolina"
2791,"Segment 1",1,34,"26-35","Female","Maine"
2792,"Segment 3",3,43,"36-50","Female","Iowa"
2793,"Segment 2",2,54,"51-70","Female","Kentucky"
2794,"Segment 3",3,37,"36-50","Female","Massachusetts"
2795,"Segment 3",3,33,"26-35","Female","New York"
2796,"Segment 3",3,33,"26-35","Female","Nebraska"
2797,"Segment 4",4,55,"51-70","Female","Oklahoma"
2798,"Segment 2",2,63,"51-70","Female","Oklahoma"
2799,"Segment 2",2,52,"51-70","Female","Rhode Island"
2800,"Segment 3",3,23,"18-25","Female","Maine"
2801,"Segment 4",4,70,"51-70","Female","Arkansas"
2802,"Segment 2",2,64,"51-70","Female","New Mexico"
2803,"Segment 3",3,22,"18-25","Female","Hawaii"
2804,"Segment 2",2,46,"36-50","Female","Idaho"
2805,"Segment 4",4,65,"51-70","Female","South Carolina"
2806,"Segment 1",1,18,"18-25","Female","Nevada"
2807,"Segment 2",2,45,"36-50","Female","South Carolina"
2808,"Segment 4",4,56,"51-70","Female","Maryland"
2809,"Segment 4",4,49,"36-50","Female","Tennessee"
2810,"Segment 4",4,66,"51-70","Female","Arkansas"
2811,"Segment 1",1,27,"26-35","Female","Arizona"
2812,"Segment 4",4,69,"51-70","Female","Ohio"
2813,"Segment 4",4,66,"51-70","Female","North Dakota"
2814,"Segment 2",2,45,"36-50","Female","Vermont"
2815,"Segment 3",3,31,"26-35","Female","Minnesota"
2816,"Segment 1",1,33,"26-35","Female","Idaho"
2817,"Segment 2",2,43,"36-50","Female","Maryland"
2818,"Segment 3",3,25,"18-25","Female","South Carolina"
2819,"Segment 4",4,46,"36-50","Female","California"
2820,"Segment 2",2,67,"51-70","Female","Georgia"
2821,"Segment 3",3,26,"26-35","Female","Vermont"
2822,"Segment 1",1,35,"26-35","Female","Georgia"
2823,"Segment 2",2,61,"51-70","Female","New Jersey"
2824,"Segment 1",1,26,"26-35","Female","Utah"
2825,"Segment 4",4,39,"36-50","Female","Utah"
2826,"Segment 4",4,69,"51-70","Female","North Carolina"
2827,"Segment 3",3,32,"26-35","Female","Florida"
2828,"Segment 3",3,20,"18-25","Female","Wisconsin"
2829,"Segment 3",3,25,"18-25","Female","Tennessee"
2830,"Segment 4",4,56,"51-70","Female","Arizona"
2831,"Segment 4",4,63,"51-70","Female","Oregon"
2832,"Segment 1",1,34,"26-35","Female","Virginia"
2833,"Segment 1",1,29,"26-35","Female","Maryland"
2834,"Segment 3",3,43,"36-50","Female","Arkansas"
2835,"Segment 3",3,39,"36-50","Female","Texas"
2836,"Segment 1",1,33,"26-35","Female","Vermont"
2837,"Segment 1",1,51,"51-70","Female","Wyoming"
2838,"Segment 4",4,65,"51-70","Female","Alabama"
2839,"Segment 2",2,51,"51-70","Female","Maine"
2840,"Segment 4",4,70,"51-70","Female","South Dakota"
2841,"Segment 2",2,40,"36-50","Female","West Virginia"
2842,"Segment 3",3,19,"18-25","Female","Ohio"
2843,"Segment 4",4,28,"26-35","Female","Arizona"
2844,"Segment 2",2,51,"51-70","Female","Ohio"
2845,"Segment 1",1,32,"26-35","Female","New Mexico"
2846,"Segment 1",1,26,"26-35","Female","South Dakota"
2847,"Segment 2",2,50,"36-50","Female","Oklahoma"
2848,"Segment 2",2,68,"51-70","Female","Connecticut"
2849,"Segment 1",1,33,"26-35","Female","Wisconsin"
2850,"Segment 2",2,56,"51-70","Female","New Hampshire"
2851,"Segment 4",4,57,"51-70","Female","Nebraska"
2852,"Segment 4",4,58,"51-70","Female","Nevada"
2853,"Segment 3",3,40,"36-50","Female","New York"
2854,"Segment 3",3,37,"36-50","Female","Pennsylvania"
2855,"Segment 3",3,36,"36-50","Female","Delaware"
2856,"Segment 3",3,29,"26-35","Female","Mississippi"
2857,"Segment 2",2,65,"51-70","Female","Iowa"
2858,"Segment 4",4,44,"36-50","Female","Utah"
2859,"Segment 4",4,34,"26-35","Female","Maryland"
2860,"Segment 3",3,31,"26-35","Female","Utah"
2861,"Segment 3",3,28,"26-35","Female","Rhode Island"
2862,"Segment 2",2,66,"51-70","Female","Maryland"
2863,"Segment 4",4,68,"51-70","Female","Hawaii"
2864,"Segment 1",1,37,"36-50","Female","Connecticut"
2865,"Segment 2",2,58,"51-70","Female","Illinois"
2866,"Segment 3",3,28,"26-35","Female","California"
2867,"Segment 4",4,54,"51-70","Female","Connecticut"
2868,"Segment 1",1,21,"18-25","Female","Colorado"
2869,"Segment 3",3,45,"36-50","Female","Colorado"
2870,"Segment 4",4,57,"51-70","Female","Georgia"
2871,"Segment 1",1,47,"36-50","Female","North Dakota"
2872,"Segment 2",2,46,"36-50","Female","Idaho"
2873,"Segment 2",2,63,"51-70","Female","Connecticut"
2874,"Segment 3",3,44,"36-50","Female","Montana"
2875,"Segment 3",3,36,"36-50","Female","Colorado"
2876,"Segment 3",3,24,"18-25","Female","Kentucky"
2877,"Segment 4",4,65,"51-70","Female","New Mexico"
2878,"Segment 3",3,32,"26-35","Female","New Jersey"
2879,"Segment 4",4,63,"51-70","Female","California"
2880,"Segment 4",4,62,"51-70","Female","North Dakota"
2881,"Segment 1",1,19,"18-25","Female","Florida"
2882,"Segment 4",4,38,"36-50","Female","Texas"
2883,"Segment 2",2,59,"51-70","Female","Oklahoma"
2884,"Segment 3",3,22,"18-25","Female","Rhode Island"
2885,"Segment 2",2,55,"51-70","Female","Arkansas"
2886,"Segment 3",3,29,"26-35","Female","Nevada"
2887,"Segment 1",1,42,"36-50","Female","Utah"
2888,"Segment 3",3,23,"18-25","Female","Kentucky"
2889,"Segment 2",2,70,"51-70","Female","Wisconsin"
2890,"Segment 2",2,64,"51-70","Female","Minnesota"
2891,"Segment 3",3,39,"36-50","Female","North Dakota"
2892,"Segment 3",3,47,"36-50","Female","Ohio"
2893,"Segment 3",3,22,"18-25","Female","Nevada"
2894,"Segment 2",2,69,"51-70","Female","Kentucky"
2895,"Segment 2",2,35,"26-35","Female","Kentucky"
2896,"Segment 4",4,56,"51-70","Female","Montana"
2897,"Segment 3",3,30,"26-35","Female","Delaware"
2898,"Segment 3",3,43,"36-50","Female","Montana"
2899,"Segment 1",1,23,"18-25","Female","New Jersey"
2900,"Segment 4",4,50,"36-50","Female","Nebraska"
2901,"Segment 1",1,41,"36-50","Female","Maryland"
2902,"Segment 3",3,41,"36-50","Female","Alabama"
2903,"Segment 1",1,27,"26-35","Female","North Carolina"
2904,"Segment 3",3,38,"36-50","Female","Delaware"
2905,"Segment 1",1,41,"36-50","Female","Iowa"
2906,"Segment 4",4,58,"51-70","Female","New York"
2907,"Segment 2",2,58,"51-70","Female","Virginia"
2908,"Segment 3",3,19,"18-25","Female","Maryland"
2909,"Segment 3",3,43,"36-50","Female","Texas"
2910,"Segment 3",3,27,"26-35","Female","Louisiana"
2911,"Segment 3",3,32,"26-35","Female","Mississippi"
2912,"Segment 3",3,28,"26-35","Female","Ohio"
2913,"Segment 2",2,48,"36-50","Female","Oregon"
2914,"Segment 3",3,43,"36-50","Female","Wyoming"
2915,"Segment 4",4,45,"36-50","Female","Pennsylvania"
2916,"Segment 1",1,26,"26-35","Female","Oregon"
2917,"Segment 2",2,62,"51-70","Female","Oklahoma"
2918,"Segment 2",2,58,"51-70","Female","Colorado"
2919,"Segment 1",1,19,"18-25","Female","New York"
2920,"Segment 4",4,64,"51-70","Female","Minnesota"
2921,"Segment 1",1,33,"26-35","Female","Texas"
2922,"Segment 1",1,20,"18-25","Female","Wisconsin"
2923,"Segment 3",3,45,"36-50","Female","Kentucky"
2924,"Segment 1",1,28,"26-35","Female","Pennsylvania"
2925,"Segment 4",4,47,"36-50","Female","Rhode Island"
2926,"Segment 4",4,54,"51-70","Female","Illinois"
2927,"Segment 4",4,64,"51-70","Female","Maryland"
2928,"Segment 2",2,45,"36-50","Female","Missouri"
2929,"Segment 3",3,40,"36-50","Female","Alabama"
2930,"Segment 1",1,31,"26-35","Female","Maine"
2931,"Segment 1",1,38,"36-50","Female","Mississippi"
2932,"Segment 1",1,36,"36-50","Female","Alabama"
2933,"Segment 4",4,65,"51-70","Female","Alaska"
