"Customer ID","Segment","Cluster","Digital_Payment_Pref","Payment Method","Fast_Shipping_Pref","Shipping Type","Prefers_Small","Prefers_Large","Size","Color"
2287,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Blue"
2288,"Segment 2",2,0,"Debit Card",0,"Store Pickup",0,1,"L","Green"
2289,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Orange"
2290,"Segment 4",4,1,"Venmo",0,"Free Shipping",0,0,"M","Orange"
2291,"Segment 3",3,1,"PayPal",0,"Standard",0,1,"L","Magenta"
2292,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Indigo"
2293,"Segment 2",2,0,"Debit Card",1,"Next Day Air",1,0,"S","Beige"
2294,"Segment 3",3,0,"Debit Card",1,"Express",0,1,"L","Green"
2295,"Segment 4",4,0,"Debit Card",1,"Express",0,0,"M","Red"
2296,"Segment 2",2,1,"PayPal",0,"2-Day Shipping",0,1,"L","Beige"
2297,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Green"
2298,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Orange"
2299,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,1,"L","Cyan"
2300,"Segment 2",2,0,"Credit Card",0,"Store Pickup",0,0,"M","Violet"
2301,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,1,"XL","Lavender"
2302,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,1,"L","Turquoise"
2303,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Pink"
2304,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",1,0,"S","Beige"
2305,"Segment 1",1,0,"Debit Card",0,"Free Shipping",0,1,"L","Silver"
2306,"Segment 2",2,0,"Cash",0,"Free Shipping",0,0,"M","Gold"
2307,"Segment 3",3,0,"Cash",0,"Standard",0,1,"L","Silver"
2308,"Segment 3",3,0,"Debit Card",1,"Next Day Air",0,1,"L","Green"
2309,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Teal"
2310,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Gold"
2311,"Segment 1",1,1,"PayPal",0,"Standard",0,0,"M","Cyan"
2312,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Gold"
2313,"Segment 1",1,0,"Cash",0,"Free Shipping",0,1,"L","Violet"
2314,"Segment 2",2,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Black"
2315,"Segment 4",4,0,"Bank Transfer",1,"Express",0,1,"XL","Brown"
2316,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Indigo"
2317,"Segment 1",1,0,"Debit Card",0,"Standard",0,1,"L","Yellow"
2318,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Purple"
2319,"Segment 2",2,0,"Credit Card",0,"Store Pickup",0,1,"L","White"
2320,"Segment 1",1,1,"PayPal",0,"Free Shipping",0,1,"XL","Turquoise"
2321,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,0,"M","Olive"
2322,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Beige"
2323,"Segment 4",4,1,"Venmo",0,"Store Pickup",1,0,"S","Lavender"
2324,"Segment 4",4,0,"Credit Card",1,"Express",0,1,"L","White"
2325,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,1,"L","Brown"
2326,"Segment 1",1,0,"Cash",0,"2-Day Shipping",0,0,"M","Charcoal"
2327,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,1,"L","Maroon"
2328,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",0,0,"M","Red"
2329,"Segment 2",2,1,"Venmo",1,"Express",0,0,"M","Maroon"
2330,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",1,0,"S","Teal"
2331,"Segment 2",2,1,"PayPal",0,"Store Pickup",0,1,"L","Orange"
2332,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",1,0,"S","Olive"
2333,"Segment 3",3,1,"Venmo",0,"Store Pickup",0,1,"XL","Olive"
2334,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Beige"
2335,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Green"
2336,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,0,"M","Black"
2337,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,0,"M","Green"
2338,"Segment 3",3,0,"Cash",0,"Store Pickup",1,0,"S","Violet"
2339,"Segment 4",4,1,"PayPal",1,"Express",1,0,"S","Silver"
2340,"Segment 3",3,0,"Bank Transfer",1,"Next Day Air",0,1,"L","Maroon"
2341,"Segment 2",2,0,"Credit Card",0,"Standard",0,0,"M","Cyan"
2342,"Segment 2",2,1,"Venmo",1,"Express",0,1,"L","Teal"
2343,"Segment 1",1,0,"Debit Card",0,"Standard",0,0,"M","Olive"
2344,"Segment 2",2,1,"PayPal",0,"2-Day Shipping",0,0,"M","Red"
2345,"Segment 3",3,1,"Venmo",1,"Express",0,1,"XL","Lavender"
2346,"Segment 3",3,0,"Bank Transfer",1,"Express",1,0,"S","Orange"
2347,"Segment 3",3,0,"Debit Card",0,"Standard",0,1,"L","Brown"
2348,"Segment 1",1,0,"Cash",1,"Express",1,0,"S","Gray"
2349,"Segment 4",4,1,"PayPal",1,"Next Day Air",0,0,"M","Orange"
2350,"Segment 2",2,0,"Credit Card",0,"Standard",0,0,"M","Orange"
2351,"Segment 2",2,0,"Cash",0,"Free Shipping",0,0,"M","Turquoise"
2352,"Segment 1",1,1,"PayPal",0,"Store Pickup",1,0,"S","Cyan"
2353,"Segment 2",2,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Yellow"
2354,"Segment 4",4,0,"Debit Card",0,"Standard",0,0,"M","White"
2355,"Segment 4",4,1,"Venmo",1,"Next Day Air",0,0,"M","Blue"
2356,"Segment 1",1,0,"Cash",1,"Next Day Air",1,0,"S","Purple"
2357,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,0,"M","Gray"
2358,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Cyan"
2359,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Pink"
2360,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Gold"
2361,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",0,1,"L","Silver"
2362,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Gray"
2363,"Segment 3",3,0,"Credit Card",0,"Standard",0,0,"M","Brown"
2364,"Segment 4",4,0,"Cash",1,"Express",0,1,"XL","Pink"
2365,"Segment 4",4,1,"PayPal",0,"Free Shipping",0,1,"L","Maroon"
2366,"Segment 3",3,1,"Venmo",1,"Next Day Air",1,0,"S","Peach"
2367,"Segment 3",3,0,"Credit Card",1,"Express",0,1,"L","Brown"
2368,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,1,"L","Green"
2369,"Segment 3",3,0,"Debit Card",0,"Standard",0,0,"M","Lavender"
2370,"Segment 1",1,1,"PayPal",0,"Standard",0,0,"M","Cyan"
2371,"Segment 4",4,1,"Venmo",0,"Store Pickup",0,0,"M","Black"
2372,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Charcoal"
2373,"Segment 2",2,1,"PayPal",1,"Express",0,1,"XL","Silver"
2374,"Segment 1",1,0,"Debit Card",1,"Express",0,0,"M","Gray"
2375,"Segment 4",4,0,"Debit Card",0,"Standard",0,1,"L","Peach"
2376,"Segment 2",2,0,"Credit Card",1,"Next Day Air",0,1,"L","Peach"
2377,"Segment 1",1,0,"Cash",1,"Express",0,1,"XL","Cyan"
2378,"Segment 4",4,0,"Cash",1,"Next Day Air",0,1,"L","Magenta"
2379,"Segment 3",3,1,"PayPal",0,"Store Pickup",0,1,"L","Teal"
2380,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Peach"
2381,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Black"
2382,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Teal"
2383,"Segment 1",1,0,"Debit Card",1,"Express",0,0,"M","Turquoise"
2384,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Gold"
2385,"Segment 3",3,1,"PayPal",0,"2-Day Shipping",0,1,"L","Green"
2386,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","Brown"
2387,"Segment 3",3,1,"Venmo",0,"Standard",0,1,"L","Blue"
2388,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Gold"
2389,"Segment 1",1,0,"Debit Card",0,"Store Pickup",0,0,"M","Peach"
2390,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Violet"
2391,"Segment 4",4,0,"Debit Card",1,"Express",0,1,"XL","Yellow"
2392,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Black"
2393,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,1,"L","Silver"
2394,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",0,0,"M","Brown"
2395,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",0,1,"L","Peach"
2396,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",0,0,"M","Cyan"
2397,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,0,"M","Olive"
2398,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Black"
2399,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Orange"
2400,"Segment 2",2,0,"Cash",0,"Store Pickup",0,1,"L","Beige"
2401,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,0,"M","Peach"
2402,"Segment 4",4,1,"PayPal",0,"Standard",0,0,"M","Pink"
2403,"Segment 4",4,0,"Cash",0,"Free Shipping",0,0,"M","Brown"
2404,"Segment 2",2,0,"Debit Card",0,"Standard",0,0,"M","Magenta"
2405,"Segment 3",3,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Cyan"
2406,"Segment 4",4,0,"Debit Card",0,"Standard",0,1,"XL","Silver"
2407,"Segment 4",4,1,"PayPal",0,"Standard",0,0,"M","Indigo"
2408,"Segment 2",2,0,"Credit Card",1,"Express",0,0,"M","Beige"
2409,"Segment 1",1,0,"Debit Card",1,"Next Day Air",0,1,"XL","Black"
2410,"Segment 3",3,0,"Cash",0,"Store Pickup",0,1,"L","Yellow"
2411,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Maroon"
2412,"Segment 3",3,0,"Cash",0,"Free Shipping",0,0,"M","Cyan"
2413,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Pink"
2414,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",0,1,"XL","Violet"
2415,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,0,"M","Lavender"
2416,"Segment 1",1,0,"Bank Transfer",0,"Standard",0,1,"XL","Lavender"
2417,"Segment 4",4,0,"Credit Card",1,"Next Day Air",1,0,"S","Black"
2418,"Segment 3",3,1,"Venmo",0,"Standard",0,0,"M","Olive"
2419,"Segment 1",1,0,"Cash",1,"Next Day Air",1,0,"S","Indigo"
2420,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,0,"M","Blue"
2421,"Segment 4",4,1,"PayPal",0,"Free Shipping",1,0,"S","Green"
2422,"Segment 1",1,0,"Debit Card",0,"Standard",0,1,"L","Pink"
2423,"Segment 1",1,0,"Credit Card",0,"Store Pickup",0,0,"M","Peach"
2424,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,0,"M","Purple"
2425,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Peach"
2426,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Olive"
2427,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,0,"M","Olive"
2428,"Segment 3",3,0,"Cash",0,"Standard",0,0,"M","Purple"
2429,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Violet"
2430,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"XL","Maroon"
2431,"Segment 1",1,0,"Cash",1,"Express",0,1,"XL","White"
2432,"Segment 3",3,0,"Bank Transfer",1,"Express",1,0,"S","Olive"
2433,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,0,"M","Peach"
2434,"Segment 4",4,0,"Cash",0,"Standard",0,0,"M","Blue"
2435,"Segment 1",1,0,"Credit Card",0,"Store Pickup",0,0,"M","Brown"
2436,"Segment 1",1,0,"Cash",0,"Free Shipping",1,0,"S","Black"
2437,"Segment 2",2,0,"Credit Card",0,"Store Pickup",0,0,"M","Yellow"
2438,"Segment 3",3,0,"Credit Card",0,"Store Pickup",0,1,"XL","Magenta"
2439,"Segment 2",2,1,"Venmo",1,"Express",1,0,"S","Cyan"
2440,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,0,"M","Maroon"
2441,"Segment 1",1,0,"Bank Transfer",0,"Standard",0,0,"M","Red"
2442,"Segment 1",1,0,"Credit Card",0,"Free Shipping",0,0,"M","Black"
2443,"Segment 4",4,0,"Debit Card",0,"Free Shipping",0,1,"L","Violet"
2444,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Green"
2445,"Segment 4",4,0,"Debit Card",1,"Express",1,0,"S","Gold"
2446,"Segment 4",4,0,"Cash",0,"Store Pickup",0,0,"M","Brown"
2447,"Segment 3",3,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Peach"
2448,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Peach"
2449,"Segment 2",2,1,"PayPal",0,"Free Shipping",1,0,"S","Violet"
2450,"Segment 1",1,1,"Venmo",1,"Express",1,0,"S","Violet"
2451,"Segment 4",4,1,"Venmo",0,"Standard",0,0,"M","Magenta"
2452,"Segment 3",3,1,"Venmo",0,"Store Pickup",0,0,"M","Purple"
2453,"Segment 4",4,0,"Bank Transfer",1,"Express",0,1,"L","Purple"
2454,"Segment 1",1,0,"Cash",0,"Store Pickup",0,1,"XL","Cyan"
2455,"Segment 1",1,1,"Venmo",1,"Express",0,0,"M","Magenta"
2456,"Segment 3",3,0,"Cash",1,"Express",0,1,"L","Lavender"
2457,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",0,0,"M","Green"
2458,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,0,"M","Maroon"
2459,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,1,"L","Turquoise"
2460,"Segment 1",1,0,"Cash",0,"2-Day Shipping",0,1,"L","Violet"
2461,"Segment 2",2,0,"Credit Card",0,"Store Pickup",1,0,"S","Lavender"
2462,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,1,"L","Red"
2463,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,1,"XL","Orange"
2464,"Segment 2",2,0,"Cash",0,"Standard",0,1,"XL","Indigo"
2465,"Segment 3",3,0,"Cash",1,"Express",0,1,"L","Teal"
2466,"Segment 1",1,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Brown"
2467,"Segment 3",3,0,"Cash",1,"Express",1,0,"S","Pink"
2468,"Segment 3",3,0,"Credit Card",1,"Express",0,0,"M","Lavender"
2469,"Segment 2",2,1,"Venmo",0,"2-Day Shipping",0,1,"L","Cyan"
2470,"Segment 4",4,1,"PayPal",0,"Standard",0,0,"M","Yellow"
2471,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,1,"XL","Pink"
2472,"Segment 1",1,0,"Cash",0,"Store Pickup",0,0,"M","Gray"
2473,"Segment 1",1,0,"Credit Card",0,"Standard",0,0,"M","Peach"
2474,"Segment 4",4,0,"Cash",1,"Next Day Air",0,0,"M","Red"
2475,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Olive"
2476,"Segment 2",2,1,"Venmo",1,"Next Day Air",1,0,"S","Lavender"
2477,"Segment 4",4,0,"Cash",1,"Next Day Air",0,0,"M","Turquoise"
2478,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,1,"L","Turquoise"
2479,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Maroon"
2480,"Segment 4",4,0,"Credit Card",0,"Standard",1,0,"S","Olive"
2481,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,1,"XL","Maroon"
2482,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,1,"XL","Cyan"
2483,"Segment 4",4,0,"Credit Card",1,"Next Day Air",1,0,"S","Peach"
2484,"Segment 3",3,0,"Debit Card",0,"Standard",1,0,"S","Teal"
2485,"Segment 4",4,0,"Cash",0,"2-Day Shipping",0,0,"M","Green"
2486,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Beige"
2487,"Segment 4",4,0,"Credit Card",0,"Store Pickup",0,1,"L","Magenta"
2488,"Segment 2",2,1,"PayPal",1,"Next Day Air",0,1,"L","Violet"
2489,"Segment 4",4,1,"PayPal",1,"Express",0,1,"XL","Charcoal"
2490,"Segment 2",2,1,"Venmo",1,"Express",0,0,"M","Green"
2491,"Segment 4",4,0,"Cash",0,"Free Shipping",0,0,"M","Gray"
2492,"Segment 2",2,0,"Bank Transfer",1,"Express",0,0,"M","Magenta"
2493,"Segment 4",4,0,"Bank Transfer",1,"Next Day Air",1,0,"S","Silver"
2494,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",1,0,"S","Beige"
2495,"Segment 2",2,0,"Debit Card",0,"Store Pickup",1,0,"S","Peach"
2496,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,1,"XL","Orange"
2497,"Segment 4",4,0,"Credit Card",0,"Store Pickup",1,0,"S","Yellow"
2498,"Segment 1",1,0,"Bank Transfer",0,"Standard",0,0,"M","Violet"
2499,"Segment 3",3,0,"Cash",1,"Next Day Air",1,0,"S","Green"
2500,"Segment 3",3,0,"Cash",1,"Next Day Air",0,1,"L","Pink"
2501,"Segment 4",4,0,"Cash",0,"Store Pickup",0,0,"M","Violet"
2502,"Segment 4",4,1,"Venmo",0,"Free Shipping",0,0,"M","Violet"
2503,"Segment 1",1,1,"PayPal",0,"Standard",0,1,"L","Pink"
2504,"Segment 4",4,0,"Debit Card",0,"Store Pickup",0,0,"M","Violet"
2505,"Segment 4",4,0,"Cash",0,"Store Pickup",0,0,"M","Turquoise"
2506,"Segment 3",3,1,"PayPal",1,"Express",0,0,"M","Cyan"
2507,"Segment 4",4,1,"Venmo",0,"Free Shipping",0,1,"XL","Orange"
2508,"Segment 2",2,0,"Credit Card",0,"Store Pickup",0,0,"M","Cyan"
2509,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",0,1,"XL","Indigo"
2510,"Segment 1",1,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Black"
2511,"Segment 1",1,0,"Credit Card",0,"Standard",0,1,"L","Purple"
2512,"Segment 2",2,1,"PayPal",0,"Store Pickup",0,0,"M","Cyan"
2513,"Segment 1",1,0,"Credit Card",0,"Free Shipping",0,0,"M","Green"
2514,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,1,"L","Teal"
2515,"Segment 1",1,1,"PayPal",0,"Free Shipping",0,1,"L","Teal"
2516,"Segment 4",4,0,"Cash",0,"2-Day Shipping",0,0,"M","Magenta"
2517,"Segment 4",4,0,"Debit Card",0,"Standard",0,1,"XL","Brown"
2518,"Segment 2",2,1,"Venmo",0,"Standard",0,1,"L","Orange"
2519,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,1,"XL","Blue"
2520,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Magenta"
2521,"Segment 2",2,0,"Cash",1,"Next Day Air",0,1,"L","Magenta"
2522,"Segment 1",1,1,"PayPal",0,"Standard",0,0,"M","Magenta"
2523,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",1,0,"S","Olive"
2524,"Segment 2",2,0,"Bank Transfer",1,"Express",1,0,"S","Cyan"
2525,"Segment 2",2,0,"Credit Card",1,"Express",0,0,"M","Purple"
2526,"Segment 1",1,1,"PayPal",0,"Standard",0,0,"M","Purple"
2527,"Segment 2",2,1,"PayPal",1,"Express",1,0,"S","Peach"
2528,"Segment 1",1,0,"Bank Transfer",1,"Express",0,0,"M","Gold"
2529,"Segment 1",1,0,"Debit Card",0,"2-Day Shipping",1,0,"S","Peach"
2530,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Magenta"
2531,"Segment 3",3,0,"Debit Card",0,"Free Shipping",1,0,"S","Cyan"
2532,"Segment 1",1,0,"Cash",0,"Free Shipping",0,0,"M","Violet"
2533,"Segment 3",3,0,"Debit Card",1,"Next Day Air",1,0,"S","Charcoal"
2534,"Segment 2",2,0,"Cash",0,"Standard",1,0,"S","Blue"
2535,"Segment 3",3,0,"Cash",0,"Free Shipping",0,1,"XL","Red"
2536,"Segment 4",4,0,"Bank Transfer",1,"Express",1,0,"S","Purple"
2537,"Segment 1",1,1,"PayPal",1,"Express",0,1,"L","Gray"
2538,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,0,"M","Purple"
2539,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,0,"M","Silver"
2540,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Purple"
2541,"Segment 1",1,0,"Debit Card",0,"Free Shipping",0,0,"M","Charcoal"
2542,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Silver"
2543,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","White"
2544,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,1,"L","Peach"
2545,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Red"
2546,"Segment 1",1,0,"Debit Card",0,"Free Shipping",0,1,"L","Olive"
2547,"Segment 2",2,0,"Credit Card",1,"Express",0,1,"L","Gray"
2548,"Segment 4",4,0,"Cash",0,"2-Day Shipping",0,0,"M","Beige"
2549,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Pink"
2550,"Segment 3",3,0,"Debit Card",0,"Standard",0,0,"M","Red"
2551,"Segment 2",2,0,"Debit Card",0,"Store Pickup",0,1,"XL","Peach"
2552,"Segment 1",1,0,"Debit Card",1,"Next Day Air",0,0,"M","Maroon"
2553,"Segment 2",2,0,"Credit Card",0,"2-Day Shipping",0,1,"XL","Purple"
2554,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,0,"M","Maroon"
2555,"Segment 4",4,0,"Debit Card",0,"Store Pickup",0,0,"M","Gray"
2556,"Segment 3",3,0,"Credit Card",0,"Standard",0,0,"M","Gray"
2557,"Segment 3",3,0,"Bank Transfer",0,"Standard",0,1,"XL","Magenta"
2558,"Segment 2",2,1,"PayPal",0,"Standard",0,1,"L","Cyan"
2559,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","Silver"
2560,"Segment 4",4,0,"Debit Card",0,"Free Shipping",1,0,"S","Green"
2561,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Violet"
2562,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,1,"L","Magenta"
2563,"Segment 4",4,0,"Cash",0,"Standard",0,1,"XL","Yellow"
2564,"Segment 4",4,1,"Venmo",0,"Standard",0,1,"XL","Gray"
2565,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Indigo"
2566,"Segment 3",3,1,"Venmo",0,"Store Pickup",1,0,"S","Indigo"
2567,"Segment 3",3,1,"PayPal",0,"Standard",1,0,"S","Yellow"
2568,"Segment 1",1,0,"Cash",0,"Store Pickup",0,1,"XL","Gold"
2569,"Segment 4",4,1,"PayPal",1,"Express",0,1,"XL","Green"
2570,"Segment 1",1,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Charcoal"
2571,"Segment 1",1,1,"PayPal",0,"Store Pickup",0,1,"XL","Olive"
2572,"Segment 2",2,0,"Cash",0,"Standard",0,1,"L","Black"
2573,"Segment 2",2,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Silver"
2574,"Segment 4",4,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Red"
2575,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Brown"
2576,"Segment 4",4,1,"PayPal",1,"Express",0,0,"M","Silver"
2577,"Segment 1",1,0,"Debit Card",0,"Free Shipping",0,0,"M","Silver"
2578,"Segment 2",2,0,"Bank Transfer",1,"Next Day Air",0,1,"L","Black"
2579,"Segment 2",2,0,"Cash",0,"Free Shipping",0,0,"M","Purple"
2580,"Segment 2",2,1,"Venmo",1,"Express",0,0,"M","Purple"
2581,"Segment 2",2,0,"Bank Transfer",0,"Store Pickup",1,0,"S","Turquoise"
2582,"Segment 4",4,0,"Credit Card",1,"Express",0,0,"M","Gold"
2583,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",1,0,"S","Indigo"
2584,"Segment 4",4,0,"Cash",1,"Next Day Air",0,0,"M","Lavender"
2585,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,1,"L","Blue"
2586,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,1,"L","Maroon"
2587,"Segment 1",1,0,"Credit Card",1,"Express",0,1,"L","Yellow"
2588,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","Purple"
2589,"Segment 2",2,1,"Venmo",0,"Free Shipping",0,0,"M","Peach"
2590,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,0,"M","Silver"
2591,"Segment 4",4,1,"Venmo",0,"Free Shipping",0,0,"M","Turquoise"
2592,"Segment 3",3,0,"Cash",1,"Express",1,0,"S","Olive"
2593,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,1,"XL","Peach"
2594,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",1,0,"S","Indigo"
2595,"Segment 4",4,0,"Cash",0,"Free Shipping",0,1,"L","Indigo"
2596,"Segment 3",3,0,"Bank Transfer",0,"Free Shipping",0,1,"XL","Maroon"
2597,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,1,"L","Black"
2598,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"XL","Teal"
2599,"Segment 4",4,0,"Debit Card",1,"Express",0,1,"XL","Olive"
2600,"Segment 4",4,0,"Credit Card",1,"Express",0,0,"M","Gold"
2601,"Segment 3",3,0,"Bank Transfer",1,"Express",0,0,"M","Gray"
2602,"Segment 2",2,0,"Cash",0,"Store Pickup",0,1,"L","Orange"
2603,"Segment 2",2,1,"Venmo",0,"Free Shipping",0,0,"M","Black"
2604,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,0,"M","Teal"
2605,"Segment 3",3,0,"Debit Card",0,"Store Pickup",0,0,"M","Beige"
2606,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",0,0,"M","White"
2607,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,1,"L","Turquoise"
2608,"Segment 2",2,1,"PayPal",1,"Express",0,1,"XL","Teal"
2609,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Orange"
2610,"Segment 4",4,0,"Debit Card",0,"Store Pickup",0,0,"M","Black"
2611,"Segment 4",4,0,"Cash",1,"Express",0,0,"M","Violet"
2612,"Segment 4",4,0,"Cash",0,"2-Day Shipping",0,1,"L","Maroon"
2613,"Segment 2",2,1,"Venmo",1,"Next Day Air",0,0,"M","Turquoise"
2614,"Segment 4",4,0,"Bank Transfer",1,"Express",0,0,"M","Gold"
2615,"Segment 1",1,0,"Bank Transfer",1,"Express",0,0,"M","Turquoise"
2616,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Maroon"
