"Customer ID","Segment","Cluster","Purchase_Frequency_Num","Frequency of Purchases","Discount_Sensitivity","Discount Applied","Promo Code Used","Subscription Status","Review Rating"
2327,"Segment 2",2,1,"Annually",0,0,0,"No",2.6
2328,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.2
2329,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",2.6
2330,"Segment 4",4,1,"Annually",0,0,0,"No",4.8
2331,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",2.9
2332,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.3
2333,"Segment 3",3,12,"Monthly",0,0,0,"No",2.6
2334,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.8
2335,"Segment 4",4,12,"Monthly",0,0,0,"No",4.2
2336,"Segment 1",1,26,"Fortnightly",0,0,0,"No",3.9
2337,"Segment 3",3,52,"Weekly",0,0,0,"No",3.1
2338,"Segment 3",3,1,"Annually",0,0,0,"No",3.6
2339,"Segment 4",4,4,"Quarterly",0,0,0,"No",4
2340,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.4
2341,"Segment 2",2,26,"Fortnightly",0,0,0,"No",2.6
2342,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.5
2343,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.9
2344,"Segment 2",2,12,"Monthly",0,0,0,"No",4.4
2345,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.5
2346,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
2347,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.1
2348,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.2
2349,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.9
2350,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.9
2351,"Segment 2",2,1,"Annually",0,0,0,"No",4.2
2352,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.9
2353,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.8
2354,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.1
2355,"Segment 4",4,12,"Monthly",0,0,0,"No",4.8
2356,"Segment 1",1,12,"Monthly",0,0,0,"No",4.1
2357,"Segment 2",2,4,"Quarterly",0,0,0,"No",3
2358,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
2359,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.8
2360,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
2361,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.7
2362,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.3
2363,"Segment 3",3,12,"Monthly",0,0,0,"No",2.7
2364,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
2365,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.2
2366,"Segment 3",3,12,"Monthly",0,0,0,"No",2.5
2367,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.6
2368,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.4
2369,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
2370,"Segment 1",1,12,"Monthly",0,0,0,"No",4.6
2371,"Segment 4",4,52,"Weekly",0,0,0,"No",3.9
2372,"Segment 2",2,1,"Annually",0,0,0,"No",3.7
2373,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.1
2374,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.9
2375,"Segment 4",4,12,"Monthly",0,0,0,"No",4.7
2376,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.9
2377,"Segment 1",1,52,"Weekly",0,0,0,"No",4.1
2378,"Segment 4",4,1,"Annually",0,0,0,"No",4
2379,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.7
2380,"Segment 4",4,12,"Monthly",0,0,0,"No",4
2381,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.5
2382,"Segment 2",2,1,"Annually",0,0,0,"No",4.5
2383,"Segment 1",1,52,"Weekly",0,0,0,"No",3.9
2384,"Segment 4",4,1,"Annually",0,0,0,"No",4.9
2385,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.3
2386,"Segment 2",2,52,"Weekly",0,0,0,"No",3.8
2387,"Segment 3",3,12,"Monthly",0,0,0,"No",2.9
2388,"Segment 4",4,12,"Monthly",0,0,0,"No",4
2389,"Segment 1",1,1,"Annually",0,0,0,"No",4.1
2390,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.1
2391,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.6
2392,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.6
2393,"Segment 3",3,1,"Annually",0,0,0,"No",2.6
2394,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",5
2395,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.9
2396,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.5
2397,"Segment 3",3,52,"Weekly",0,0,0,"No",3.7
2398,"Segment 2",2,12,"Monthly",0,0,0,"No",2.9
2399,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.3
2400,"Segment 2",2,12,"Monthly",0,0,0,"No",3.2
2401,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
2402,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
2403,"Segment 4",4,52,"Weekly",0,0,0,"No",3.8
2404,"Segment 2",2,52,"Weekly",0,0,0,"No",4.4
2405,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.1
2406,"Segment 4",4,4,"Quarterly",0,0,0,"No",5
2407,"Segment 4",4,52,"Weekly",0,0,0,"No",4.7
2408,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3
2409,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.2
2410,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3
2411,"Segment 2",2,12,"Monthly",0,0,0,"No",3.7
2412,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.7
2413,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",4.3
2414,"Segment 4",4,52,"Weekly",0,0,0,"No",2.7
2415,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",3.7
2416,"Segment 1",1,52,"Weekly",0,0,0,"No",4.3
2417,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4
2418,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.3
2419,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4
2420,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.7
2421,"Segment 4",4,1,"Annually",0,0,0,"No",4.2
2422,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.6
2423,"Segment 1",1,52,"Weekly",0,0,0,"No",4.8
2424,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.8
2425,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.5
2426,"Segment 2",2,4,"Quarterly",0,0,0,"No",3
2427,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.6
2428,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.3
2429,"Segment 2",2,1,"Annually",0,0,0,"No",4.4
2430,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.4
2431,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.3
2432,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.4
2433,"Segment 2",2,12,"Monthly",0,0,0,"No",2.8
2434,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.4
2435,"Segment 1",1,12,"Monthly",0,0,0,"No",5
2436,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.5
2437,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.7
2438,"Segment 3",3,52,"Weekly",0,0,0,"No",3.4
2439,"Segment 2",2,52,"Weekly",0,0,0,"No",3.4
2440,"Segment 2",2,1,"Annually",0,0,0,"No",2.8
2441,"Segment 1",1,1,"Annually",0,0,0,"No",4.7
2442,"Segment 1",1,12,"Monthly",0,0,0,"No",4.7
2443,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.7
2444,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.4
2445,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.7
2446,"Segment 4",4,52,"Weekly",0,0,0,"No",4.1
2447,"Segment 3",3,12,"Monthly",0,0,0,"No",2.9
2448,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.2
2449,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3
2450,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.1
2451,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.5
2452,"Segment 3",3,12,"Monthly",0,0,0,"No",3.4
2453,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.1
2454,"Segment 1",1,1,"Annually",0,0,0,"No",4.6
2455,"Segment 1",1,1,"Annually",0,0,0,"No",4.6
2456,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.4
2457,"Segment 4",4,12,"Monthly",0,0,0,"No",3.3
2458,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.6
2459,"Segment 4",4,52,"Weekly",0,0,0,"No",4.6
2460,"Segment 1",1,52,"Weekly",0,0,0,"No",4.3
2461,"Segment 2",2,1,"Annually",0,0,0,"No",4
2462,"Segment 1",1,52,"Weekly",0,0,0,"No",4.8
2463,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.3
2464,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.3
2465,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.8
2466,"Segment 1",1,52,"Weekly",0,0,0,"No",4.4
2467,"Segment 3",3,1,"Annually",0,0,0,"No",3.7
2468,"Segment 3",3,1,"Annually",0,0,0,"No",3.6
2469,"Segment 2",2,52,"Weekly",0,0,0,"No",3.7
2470,"Segment 4",4,1,"Annually",0,0,0,"No",5
2471,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.7
2472,"Segment 1",1,1,"Annually",0,0,0,"No",4.3
2473,"Segment 1",1,1,"Annually",0,0,0,"No",4.1
2474,"Segment 4",4,4,"Quarterly",0,0,0,"No",2.6
2475,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.2
2476,"Segment 2",2,12,"Monthly",0,0,0,"No",3.5
2477,"Segment 4",4,12,"Monthly",0,0,0,"No",3.7
2478,"Segment 1",1,52,"Weekly",0,0,0,"No",3.8
2479,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
2480,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.2
2481,"Segment 4",4,26,"Fortnightly",0,0,0,"No",2.9
2482,"Segment 3",3,52,"Weekly",0,0,0,"No",2.9
2483,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.8
2484,"Segment 3",3,12,"Monthly",0,0,0,"No",2.9
2485,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.8
2486,"Segment 1",1,1,"Annually",0,0,0,"No",4.6
2487,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.4
2488,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3
2489,"Segment 4",4,12,"Monthly",0,0,0,"No",4.4
2490,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.9
2491,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4
2492,"Segment 2",2,12,"Monthly",0,0,0,"No",2.5
2493,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.1
2494,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
2495,"Segment 2",2,1,"Annually",0,0,0,"No",2.6
2496,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.1
2497,"Segment 4",4,52,"Weekly",0,0,0,"No",3.2
2498,"Segment 1",1,1,"Annually",0,0,0,"No",4.2
2499,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.6
2500,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.1
2501,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",2.9
2502,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.6
2503,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.1
2504,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",2.5
2505,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4
2506,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.5
2507,"Segment 4",4,1,"Annually",0,0,0,"No",4.4
2508,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",2.9
2509,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.1
2510,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.4
2511,"Segment 1",1,52,"Weekly",0,0,0,"No",4.4
2512,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.7
2513,"Segment 1",1,12,"Monthly",0,0,0,"No",4.9
2514,"Segment 2",2,1,"Annually",0,0,0,"No",3.5
2515,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.8
2516,"Segment 4",4,12,"Monthly",0,0,0,"No",4.2
2517,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.6
2518,"Segment 2",2,1,"Annually",0,0,0,"No",2.9
2519,"Segment 1",1,1,"Annually",0,0,0,"No",4
2520,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.9
2521,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.1
2522,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.4
2523,"Segment 3",3,52,"Weekly",0,0,0,"No",2.5
2524,"Segment 2",2,1,"Annually",0,0,0,"No",3.4
2525,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.7
2526,"Segment 1",1,52,"Weekly",0,0,0,"No",4.2
2527,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.4
2528,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",3.6
2529,"Segment 1",1,12,"Monthly",0,0,0,"No",4.7
2530,"Segment 1",1,12,"Monthly",0,0,0,"No",4.7
2531,"Segment 3",3,52,"Weekly",0,0,0,"No",3.6
2532,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.6
2533,"Segment 3",3,52,"Weekly",0,0,0,"No",2.6
2534,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.1
2535,"Segment 3",3,52,"Weekly",0,0,0,"No",3.2
2536,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.9
2537,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.9
2538,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.1
2539,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.2
2540,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.1
2541,"Segment 1",1,4,"Quarterly",0,0,0,"No",3.9
2542,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.7
2543,"Segment 2",2,1,"Annually",0,0,0,"No",3.7
2544,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.7
2545,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.5
2546,"Segment 1",1,1,"Annually",0,0,0,"No",3.9
2547,"Segment 2",2,4,"Quarterly",0,0,0,"No",3
2548,"Segment 4",4,52,"Weekly",0,0,0,"No",3.2
2549,"Segment 4",4,12,"Monthly",0,0,0,"No",3.8
2550,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.7
2551,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3
2552,"Segment 1",1,1,"Annually",0,0,0,"No",4.1
2553,"Segment 2",2,1,"Annually",0,0,0,"No",3.2
2554,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.5
2555,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.3
2556,"Segment 3",3,52,"Weekly",0,0,0,"No",3.5
2557,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.1
2558,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.9
2559,"Segment 2",2,26,"Fortnightly",0,0,0,"No",2.7
2560,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4
2561,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",2.7
2562,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.7
2563,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.7
2564,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.5
2565,"Segment 3",3,52,"Weekly",0,0,0,"No",3
2566,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.6
2567,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.3
2568,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.3
2569,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.3
2570,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.8
2571,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4
2572,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.5
2573,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.9
2574,"Segment 4",4,1,"Annually",0,0,0,"No",4.4
2575,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.6
2576,"Segment 4",4,1,"Annually",0,0,0,"No",4
2577,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.2
2578,"Segment 2",2,12,"Monthly",0,0,0,"No",4.5
2579,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.9
2580,"Segment 2",2,52,"Weekly",0,0,0,"No",3.7
2581,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.6
2582,"Segment 4",4,12,"Monthly",0,0,0,"No",4.7
2583,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.6
2584,"Segment 4",4,52,"Weekly",0,0,0,"No",2.5
2585,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.9
2586,"Segment 2",2,52,"Weekly",0,0,0,"No",4.4
2587,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.6
2588,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.7
2589,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.2
2590,"Segment 1",1,1,"Annually",0,0,0,"No",4.9
2591,"Segment 4",4,1,"Annually",0,0,0,"No",5
2592,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.3
2593,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.4
2594,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.7
2595,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.6
2596,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.2
2597,"Segment 4",4,12,"Monthly",0,0,0,"No",3
2598,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",4.4
2599,"Segment 4",4,1,"Annually",0,0,0,"No",3.3
2600,"Segment 4",4,12,"Monthly",0,0,0,"No",3.4
2601,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.9
2602,"Segment 2",2,12,"Monthly",0,0,0,"No",2.9
2603,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.9
2604,"Segment 2",2,1,"Annually",0,0,0,"No",2.7
2605,"Segment 3",3,52,"Weekly",0,0,0,"No",3.4
2606,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.7
2607,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.7
2608,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.1
2609,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.2
2610,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3
2611,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.1
2612,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.2
2613,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.8
2614,"Segment 4",4,12,"Monthly",0,0,0,"No",2.9
2615,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.2
2616,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.1
2617,"Segment 2",2,1,"Annually",0,0,0,"No",3.6
2618,"Segment 1",1,1,"Annually",0,0,0,"No",4.8
2619,"Segment 4",4,12,"Monthly",0,0,0,"No",4.1
2620,"Segment 2",2,52,"Weekly",0,0,0,"No",3.9
2621,"Segment 3",3,1,"Annually",0,0,0,"No",3
2622,"Segment 2",2,1,"Annually",0,0,0,"No",3
2623,"Segment 4",4,1,"Annually",0,0,0,"No",4.9
2624,"Segment 4",4,1,"Annually",0,0,0,"No",4.8
2625,"Segment 3",3,1,"Annually",0,0,0,"No",3.3
2626,"Segment 3",3,52,"Weekly",0,0,0,"No",2.7
2627,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.2
2628,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.6
2629,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",3.8
2630,"Segment 2",2,1,"Annually",0,0,0,"No",3.8
2631,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.2
2632,"Segment 2",2,52,"Weekly",0,0,0,"No",2.7
2633,"Segment 1",1,1,"Annually",0,0,0,"No",5
2634,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.7
2635,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.2
2636,"Segment 4",4,26,"Fortnightly",0,0,0,"No",2.9
2637,"Segment 1",1,1,"Annually",0,0,0,"No",4.2
2638,"Segment 1",1,1,"Annually",0,0,0,"No",3.7
2639,"Segment 1",1,1,"Annually",0,0,0,"No",4.2
2640,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.6
2641,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
2642,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.7
2643,"Segment 4",4,1,"Annually",0,0,0,"No",4
2644,"Segment 2",2,12,"Monthly",0,0,0,"No",2.9
2645,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
2646,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
2647,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",3.9
2648,"Segment 2",2,1,"Annually",0,0,0,"No",3.3
2649,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.9
2650,"Segment 1",1,26,"Fortnightly",0,0,0,"No",3.9
2651,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.2
2652,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.6
2653,"Segment 3",3,12,"Monthly",0,0,0,"No",3.3
2654,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.8
2655,"Segment 1",1,1,"Annually",0,0,0,"No",4.1
2656,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.4
2657,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.6
2658,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.7
2659,"Segment 2",2,12,"Monthly",0,0,0,"No",3.2
2660,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.4
2661,"Segment 1",1,1,"Annually",0,0,0,"No",4.9
2662,"Segment 4",4,1,"Annually",0,0,0,"No",4.8
2663,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.8
2664,"Segment 3",3,1,"Annually",0,0,0,"No",2.9
2665,"Segment 3",3,52,"Weekly",0,0,0,"No",3.2
2666,"Segment 4",4,52,"Weekly",0,0,0,"No",3.5
2667,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.1
2668,"Segment 2",2,26,"Fortnightly",0,0,0,"No",4.1
2669,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.8
2670,"Segment 2",2,52,"Weekly",0,0,0,"No",2.8
2671,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.7
2672,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
2673,"Segment 2",2,1,"Annually",0,0,0,"No",2.9
2674,"Segment 2",2,12,"Monthly",0,0,0,"No",2.6
2675,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
2676,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.4
2677,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.6
2678,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.8
2679,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.4
2680,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.8
2681,"Segment 2",2,1,"Annually",0,0,0,"No",3.3
2682,"Segment 1",1,12,"Monthly",0,0,0,"No",4.8
2683,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.9
2684,"Segment 2",2,26,"Fortnightly",0,0,0,"No",4.2
2685,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.7
2686,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.7
2687,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.8
2688,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.6
2689,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.9
2690,"Segment 1",1,4,"Quarterly",0,0,0,"No",3.9
2691,"Segment 1",1,52,"Weekly",0,0,0,"No",4.7
2692,"Segment 2",2,12,"Monthly",0,0,0,"No",3.3
2693,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.2
2694,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.6
2695,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.9
2696,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.6
2697,"Segment 2",2,12,"Monthly",0,0,0,"No",4.7
2698,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.2
2699,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.6
2700,"Segment 3",3,1,"Annually",0,0,0,"No",3.6
2701,"Segment 3",3,52,"Weekly",0,0,0,"No",3.2
2702,"Segment 2",2,26,"Fortnightly",0,0,0,"No",2.8
2703,"Segment 2",2,26,"Fortnightly",0,0,0,"No",4
2704,"Segment 2",2,52,"Weekly",0,0,0,"No",4.4
2705,"Segment 2",2,52,"Weekly",0,0,0,"No",3.4
2706,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",5
2707,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.1
2708,"Segment 1",1,52,"Weekly",0,0,0,"No",4.2
2709,"Segment 4",4,52,"Weekly",0,0,0,"No",3.3
2710,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.9
2711,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.7
2712,"Segment 1",1,12,"Monthly",0,0,0,"No",4
2713,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.6
2714,"Segment 1",1,1,"Annually",0,0,0,"No",3.8
2715,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.6
2716,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.1
2717,"Segment 2",2,52,"Weekly",0,0,0,"No",2.7
2718,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.3
2719,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.9
2720,"Segment 4",4,12,"Monthly",0,0,0,"No",4.2
2721,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.8
2722,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.9
2723,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.8
2724,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",2.9
2725,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.5
2726,"Segment 4",4,1,"Annually",0,0,0,"No",2.7
2727,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.3
2728,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.7
2729,"Segment 1",1,52,"Weekly",0,0,0,"No",4
